boundary_id,impl_hash,role,machine,payload_size_bytes,operation,run,wall_clock_ms,component_work_ms,components_json,params_json,recipients,recipient_index,chunk_bytes,ciphertext_bytes,official_commit,official_version,source_hashes_json,dependency_versions_json,stream_format
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,11,1.452961000,1.437206000,"{""answers_encryption"":0.112681,""file_metadata_encryption"":0.304517,""gce_v2_delivery_encryption"":0.284518,""receipt_hash"":0.004885,""recipient_tip_key_wraps"":0.503247,""session_private_key_protection"":0.017433,""tip_keypair"":0.055433,""whistleblower_self_wrap"":0.103902,""whistleblower_session_public_key"":0.05059}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10655,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,12,1.687968000,1.670640000,"{""answers_encryption"":0.158465,""file_metadata_encryption"":0.416406,""gce_v2_delivery_encryption"":0.226513,""receipt_hash"":0.006753,""recipient_tip_key_wraps"":0.50645,""session_private_key_protection"":0.026337,""tip_keypair"":0.08298,""whistleblower_self_wrap"":0.154663,""whistleblower_session_public_key"":0.092073}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10769,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,13,1.393722000,1.380347000,"{""answers_encryption"":0.106471,""file_metadata_encryption"":0.302418,""gce_v2_delivery_encryption"":0.229906,""receipt_hash"":0.005079,""recipient_tip_key_wraps"":0.501485,""session_private_key_protection"":0.018289,""tip_keypair"":0.061761,""whistleblower_self_wrap"":0.104262,""whistleblower_session_public_key"":0.050676}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10774,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,14,1.427952000,1.414765000,"{""answers_encryption"":0.107168,""file_metadata_encryption"":0.312765,""gce_v2_delivery_encryption"":0.228047,""receipt_hash"":0.005223,""recipient_tip_key_wraps"":0.529949,""session_private_key_protection"":0.019405,""tip_keypair"":0.056358,""whistleblower_self_wrap"":0.104766,""whistleblower_session_public_key"":0.051084}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10818,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,15,1.390693000,1.377623000,"{""answers_encryption"":0.105977,""file_metadata_encryption"":0.303043,""gce_v2_delivery_encryption"":0.220997,""receipt_hash"":0.004912,""recipient_tip_key_wraps"":0.507549,""session_private_key_protection"":0.019099,""tip_keypair"":0.06124,""whistleblower_self_wrap"":0.10426,""whistleblower_session_public_key"":0.050546}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10753,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,16,1.385014000,1.372117000,"{""answers_encryption"":0.106231,""file_metadata_encryption"":0.308765,""gce_v2_delivery_encryption"":0.220912,""receipt_hash"":0.004882,""recipient_tip_key_wraps"":0.503138,""session_private_key_protection"":0.017438,""tip_keypair"":0.055496,""whistleblower_self_wrap"":0.103941,""whistleblower_session_public_key"":0.051314}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10506,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,17,1.406747000,1.392442000,"{""answers_encryption"":0.106496,""file_metadata_encryption"":0.303928,""gce_v2_delivery_encryption"":0.223305,""receipt_hash"":0.004971,""recipient_tip_key_wraps"":0.508899,""session_private_key_protection"":0.033661,""tip_keypair"":0.055412,""whistleblower_self_wrap"":0.105048,""whistleblower_session_public_key"":0.050722}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10443,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,18,1.392080000,1.378732000,"{""answers_encryption"":0.106369,""file_metadata_encryption"":0.303497,""gce_v2_delivery_encryption"":0.225009,""receipt_hash"":0.004937,""recipient_tip_key_wraps"":0.510405,""session_private_key_protection"":0.018057,""tip_keypair"":0.05578,""whistleblower_self_wrap"":0.104056,""whistleblower_session_public_key"":0.050622}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10614,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,19,1.400493000,1.387351000,"{""answers_encryption"":0.106668,""file_metadata_encryption"":0.30284,""gce_v2_delivery_encryption"":0.235607,""receipt_hash"":0.004943,""recipient_tip_key_wraps"":0.502385,""session_private_key_protection"":0.018209,""tip_keypair"":0.055645,""whistleblower_self_wrap"":0.110633,""whistleblower_session_public_key"":0.050421}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10912,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,20,1.331827000,1.319334000,"{""answers_encryption"":0.116755,""file_metadata_encryption"":0.283335,""gce_v2_delivery_encryption"":0.206278,""receipt_hash"":0.005003,""recipient_tip_key_wraps"":0.474292,""session_private_key_protection"":0.022548,""tip_keypair"":0.055987,""whistleblower_self_wrap"":0.104414,""whistleblower_session_public_key"":0.050722}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10757,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,21,1.386401000,1.373517000,"{""answers_encryption"":0.104594,""file_metadata_encryption"":0.319299,""gce_v2_delivery_encryption"":0.225686,""receipt_hash"":0.004619,""recipient_tip_key_wraps"":0.505981,""session_private_key_protection"":0.01654,""tip_keypair"":0.05214,""whistleblower_self_wrap"":0.09732,""whistleblower_session_public_key"":0.047338}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10565,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,22,1.406206000,1.393295000,"{""answers_encryption"":0.106991,""file_metadata_encryption"":0.305387,""gce_v2_delivery_encryption"":0.221588,""receipt_hash"":0.004849,""recipient_tip_key_wraps"":0.522916,""session_private_key_protection"":0.019215,""tip_keypair"":0.056546,""whistleblower_self_wrap"":0.104801,""whistleblower_session_public_key"":0.051002}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10774,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,23,1.409528000,1.396012000,"{""answers_encryption"":0.107059,""file_metadata_encryption"":0.31382,""gce_v2_delivery_encryption"":0.2337,""receipt_hash"":0.00483,""recipient_tip_key_wraps"":0.507259,""session_private_key_protection"":0.017763,""tip_keypair"":0.055982,""whistleblower_self_wrap"":0.104518,""whistleblower_session_public_key"":0.051081}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10844,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,24,1.396744000,1.383778000,"{""answers_encryption"":0.107048,""file_metadata_encryption"":0.311533,""gce_v2_delivery_encryption"":0.219559,""receipt_hash"":0.004924,""recipient_tip_key_wraps"":0.51031,""session_private_key_protection"":0.017888,""tip_keypair"":0.056521,""whistleblower_self_wrap"":0.104756,""whistleblower_session_public_key"":0.051239}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10834,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,25,1.394037000,1.381058000,"{""answers_encryption"":0.107148,""file_metadata_encryption"":0.312591,""gce_v2_delivery_encryption"":0.221006,""receipt_hash"":0.004675,""recipient_tip_key_wraps"":0.506412,""session_private_key_protection"":0.017865,""tip_keypair"":0.055976,""whistleblower_self_wrap"":0.104712,""whistleblower_session_public_key"":0.050673}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10726,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
GLSubmitCrypto/globaleaks-5.0.99/receipt-session-selfwrap-answers-filemeta-r5-gcev2-official-delivery/v1,0c83ba1681bd140e4f290506635869053deb5d50cd29d6138c03c1906332d6e4,comparison,xeon-server,10240,GLSubmitCrypto,26,1.484632000,1.468737000,"{""answers_encryption"":0.107062,""file_metadata_encryption"":0.305979,""gce_v2_delivery_encryption"":0.309381,""receipt_hash"":0.004724,""recipient_tip_key_wraps"":0.512328,""session_private_key_protection"":0.017399,""tip_keypair"":0.056399,""whistleblower_self_wrap"":0.104492,""whistleblower_session_public_key"":0.050973}","{""chunk_bytes"":65536,""payload_size_bytes"":10240,""recipient_index"":""all"",""recipients"":5,""stream_format"":""GCE-v2-SecretStream""}",5,all,65536,10710,8e015fd4cb8d56c54b8c9d9e0e695d6e815510f5,5.0.99,"{""backend/globaleaks/handlers/recipient/rtip.py"":""cb3235078545a5ea8d2ce8f6d4f9718499a29c26de49e2f9b763cc2f72e73e3e"",""backend/globaleaks/handlers/whistleblower/submission.py"":""5b0ffa938b25364c1b8ae8b2d14b7fa63c720c09f02ecf8f495b9a1d01190953"",""backend/globaleaks/jobs/delivery.py"":""7146617caa85fe73ab72fb5d051395f21e93091a91c801217d52455195323863"",""backend/globaleaks/utils/crypto.py"":""feccc66f8dba25ab9aa903260409bfd6e3a819b3b9634f9d9f2c290bee2521b5"",""backend/requirements/requirements.txt.noble"":""8eae78b00ac8762b4ccaaee6db49cc6acd8b95583d98ecbdd6fe8e22055ec199""}","{""PyNaCl"":""1.5.0"",""Twisted"":""24.3.0"",""cryptography"":""41.0.7"",""pyotp"":""2.9.0""}",GCE-v2-SecretStream
